8471	100
17261045	17266521	2	1	2	2
17360023	17477586	1	2	1	1
17369909	17477586	1	2	1	1
17428540	17477586	1	3	1	1
17477159	17477586	1	2	1	1
17477682	17497401	1	0	1	1
17497586	17499408	1	2	1	1
17499549	17500629	1	2	1	1
17500735	17503080	1	2	0	1
17503131	17504845	1	1	1	1
17505016	17511811	1	2	1	1
17511896	17524116	1	2	1	1
17522527	17527331	2	0	2	2
17524271	17537101	1	2	0	1
17524327	17534742	1	0	2	1
17527450	17529856	2	1	0	2
17529891	17542879	2	0	2	2
17534747	17537101	1	1	0	1
17537232	17538518	1	0	0	1
17538557	17538638	1	2	0	1
17538731	17538991	1	2	1	1
17539119	17540410	1	1	0	1
17540800	17541837	1	1	0	1
17541967	17542155	1	3	0	1
17542988	17545925	2	1	3	2
17543003	17548146	1	2	0	1
17543003	17548149	1	2	0	1
17546051	17569976	2	0	1	2
17549564	17550241	1	1	2	1
17549564	17552029	1	1	0	1
17550409	17552029	1	2	0	1
17552142	17552833	1	4	0	1
17563713	17569922	1	0	0	1
17563713	17579743	1	0	1	1
17569796	17569922	1	2	0	1
17569986	17579743	1	4	1	1
17579964	17581035	1	2	0	1
17580331	17581332	2	1	0	2
17581159	17581356	1	0	1	1
17581413	17582561	1	2	1	1
17581548	17582249	4	0	2	2
17581548	17585263	4	0	2	2
17582372	17587865	2	0	2	2
17582653	17583414	1	1	1	1
17583534	17587134	1	1	0	1
17585386	17587865	2	0	2	2
17587301	17587923	1	3	0	1
17588079	17589588	1	1	0	1
17589665	17590093	1	4	1	1
17592736	17594527	2	0	3	2
17594616	17598192	2	0	0	2
17598288	17600025	2	1	2	2
17600095	17601090	2	1	5	2
17600095	17612810	2	1	0	2
17601181	17612810	2	1	0	2
17612878	17613209	2	0	0	2
17613320	17619032	2	1	2	2
17613320	17619459	2	1	2	2
17613320	17628601	2	1	2	2
17619127	17619459	2	0	2	2
17619526	17628601	2	0	2	2
17628906	17638100	1	1	0	1
17629005	17638100	1	3	0	1
17638700	17655660	1	2	2	1
17638886	17655660	1	2	2	1
17638886	17683212	1	3	1	1
17655832	17683212	1	2	1	1
17655832	17702241	1	3	0	1
17683321	17688984	1	2	0	1
17683321	17696139	1	2	1	1
17683321	17702241	1	5	0	1
17683321	17726675	1	2	1	1
17689142	17692354	1	0	0	1
17689142	17696139	1	0	1	1
17689142	17702241	1	0	0	1
17689142	17726675	1	0	1	1
17696210	17702241	1	3	0	1
17696210	17726675	1	2	1	1
17702386	17726675	1	1	1	1
17706825	17726675	1	1	1	1
17735591	17738015	2	1	0	2
17738229	17739347	2	1	2	2
17739488	17740080	2	0	1	2
17739488	17743801	2	0	3	2
17739488	17750103	2	0	2	2
17739488	17774379	2	0	1	2
17740176	17743801	2	1	5	2
17744013	17750103	2	4	2	2
17744013	17774379	2	2	1	2
17744013	17774691	2	2	0	2
17750174	17773608	2	2	0	2
17750174	17774379	2	2	1	2
17750174	17774638	2	2	1	2
17790916	17790996	2	0	3	2
17791071	17791200	2	0	0	2
17791301	17793727	2	1	2	2
17791301	17803809	2	1	1	2
17791301	17808842	2	1	4	2
17793794	17808842	2	0	2	2
17801136	17801458	1	0	0	1
17803861	17808842	2	0	2	2
17808937	17810701	2	0	2	2
17810813	17812505	2	0	2	2
17810813	17816688	2	0	2	2
17812557	17816688	2	0	2	2
17816784	17817309	2	0	3	2
17819129	17821425	2	1	2	2
17821509	17822028	2	2	2	2
17822170	17822945	2	0	1	2
17823060	17826452	2	0	2	2
17823060	17827642	2	0	2	2
17823060	17831852	2	0	2	2
17826516	17831852	2	0	2	2
17827781	17830065	2	0	2	2
17827781	17831852	2	0	2	2
17830154	17831852	2	0	2	2
17832107	17841820	2	0	3	2
17834549	17841820	2	0	2	2
17842017	17864897	2	2	3	2
17864986	17865922	2	1	2	2
17866012	17871835	2	2	1	2
17872023	17872745	2	1	1	2
17872023	17875209	2	1	3	2
17872023	17876406	2	1	2	2
17872023	17884273	2	1	3	2
17872023	17885876	2	1	3	2
17872854	17875445	2	0	2	2
17875326	17876406	2	1	2	2
17875554	17879344	2	0	1	2
17879402	17881203	2	0	3	2
17881303	17885876	2	0	2	2
17884358	17885876	2	0	3	2
17886051	17887168	2	1	2	2
17887232	17887321	2	1	2	2
17887435	17889032	2	0	1	2
17889230	17891483	2	0	0	2
17891632	17893806	2	0	1	2
17893904	17895282	2	2	5	2
17895410	17896244	2	1	2	2
17896361	17896722	2	0	2	2
17896981	17899446	2	1	0	2
17896981	17900840	2	1	4	2
17899548	17900840	2	2	3	2
17900997	17901876	2	1	2	2
17901979	17902629	2	1	0	2
17902747	17904630	2	3	0	2
17904839	17906547	2	0	2	2
17906886	18001087	2	0	3	2
17906886	18001391	2	0	2	2
17906886	18024279	2	0	1	2
17983287	17983340	2	1	1	2
18006615	18007160	0	0	4	2
18019411	18019734	0	0	0	1
18019801	18020112	0	0	4	1
18029554	18035758	1	2	0	1
18077062	18077527	2	1	1	2
18078047	18078294	1	2	1	1
18078606	18079872	1	0	0	1
18080014	18083435	1	1	0	1
18083732	18085110	1	2	1	1
18083732	18087970	1	2	0	1
18085258	18087970	1	3	0	1
18085258	18121477	1	3	0	1
18102791	18103452	0	3	0	2
18110576	18121477	1	1	0	1
18110839	18121477	1	2	0	1
18110868	18121477	1	1	0	1
18113861	18121477	1	1	0	1
18121701	18124154	1	1	0	1
18124304	18126352	1	1	0	1
18127034	18130841	1	2	3	1
18127034	18145654	1	2	0	1
18131006	18140026	1	1	1	1
18131006	18145654	1	1	0	1
18150222	18157556	3	2	0	1
18157820	18160170	1	1	1	1
18160268	18161788	1	2	1	1
18161935	18167253	1	0	0	1
18167334	18167888	1	1	2	1
18168036	18169842	1	1	1	1
18169939	18170751	1	3	2	1
18169939	18173148	1	3	0	1
18170920	18171932	1	4	0	1
18170920	18173148	1	3	0	1
18173281	18173791	1	1	2	1
18173842	18176770	1	1	1	1
18178465	18183108	2	0	1	2
18184066	18188621	2	1	0	2
18188656	18189120	2	2	1	2
18189183	18191181	2	0	2	2
18191248	18196155	2	0	2	2
18196243	18199188	2	0	1	2
18199214	18199681	2	2	2	2
18199741	18205773	2	2	2	2
18340316	18340838	1	2	1	1
18340976	18344490	1	2	2	1
18344679	18344910	1	0	0	1
18345038	18345139	1	3	1	1
18345253	18345333	1	1	1	1
18345448	18345751	1	4	1	1
18350514	18360562	1	1	1	1
18362257	18366899	2	0	1	2
18367055	18367516	2	1	2	2
18367558	18367783	2	0	1	2
18367857	18368389	2	1	0	2
18367857	18372921	2	1	0	2
18370713	18372921	2	0	0	2
18372956	18373420	2	2	2	2
18373483	18375482	2	0	2	2
18374221	18375429	1	1	0	1
18375549	18380454	2	0	2	2
18380542	18383485	2	0	1	2
18383511	18383978	2	2	2	2
18384038	18386384	2	2	2	2
18384038	18389907	2	4	1	2
18389967	18390817	2	1	4	2
18422347	18424975	1	2	2	1
18425035	18425502	1	2	2	1
18425528	18428473	1	1	0	1
18428561	18487137	1	2	0	1
18487204	18489203	1	2	0	1
18487257	18488465	2	0	1	2
18488583	18491141	2	1	0	2
18489266	18489730	1	1	2	1
18489765	18491984	1	0	0	1
18494026	18494558	1	0	1	1
18494632	18494857	1	1	0	1
18494899	18495360	1	2	1	1
18495516	18500154	1	1	0	1
18501849	18511884	2	1	1	2
18516647	18516950	2	1	4	2
18517065	18517145	2	1	1	2
18517259	18517360	2	1	3	2
18517489	18517720	2	0	0	2
18517931	18518061	2	1	2	2
18528276	18528557	1	2	0	1
18528682	18528815	1	1	1	1
18528867	18529017	1	2	0	1
18529093	18529439	1	2	0	1
18529497	18529604	1	3	1	1
18529689	18529790	1	2	1	1
18529724	18529934	1	1	2	1
18529856	18529934	1	0	2	1
18530008	18530154	1	0	1	1
18530196	18530253	1	3	1	1
18534053	18535243	2	1	3	2
18535328	18535857	2	1	0	2
18535948	18536648	2	1	1	2
18536808	18537290	2	0	1	2
18536808	18537293	0	0	0	2
18537412	18538431	2	1	3	2
18538558	18538638	2	0	1	2
18538744	18539226	2	1	3	2
18539337	18540400	2	3	2	2
18540472	18540571	2	0	2	2
18540645	18543665	2	1	3	2
18543737	18544650	2	1	0	2
18544781	18547244	2	0	3	2
18547373	18548009	2	0	2	2
18547421	18548009	2	0	2	2
18548118	18548316	2	1	0	2
18548469	18548668	2	0	0	2
18548827	18552471	2	0	1	2
18552573	18574573	2	2	0	2
18552573	18577771	2	4	2	2
18623511	18623974	2	1	3	2
18624139	18624626	2	0	1	2
18624772	18625012	2	1	3	2
18636804	18636909	0	1	0	2
18636980	18637322	4	1	1	2
18637388	18637490	2	0	2	2
18637662	18638236	0	0	2	2
18734054	18736030	1	2	2	1
18736090	18736557	1	2	2	1
18736583	18739528	1	1	0	1
18739616	18744508	1	2	0	1
18744575	18746572	1	2	0	1
18746635	18747099	1	1	2	1
18747134	18751867	1	0	1	1
18752825	18757465	1	1	0	1
18773968	18774271	2	1	4	2
18774386	18774466	2	1	1	2
18774580	18774681	2	1	3	2
18774809	18775040	2	0	0	2
18775232	18778728	2	0	2	2
18775251	18778728	2	1	2	2
18778866	18779388	2	1	2	2
18779539	18781587	2	1	1	2
18781746	18782137	2	0	1	2
18782331	18787529	2	1	1	2
18782331	18791057	2	1	2	2
18787617	18787743	2	1	0	2
18787879	18791057	2	1	2	2
18791226	18791771	2	0	1	2
18791849	18791966	2	0	4	2
18792054	18792260	2	0	3	2
18792333	18794411	2	0	1	2
18794791	18805427	4	1	2	2
18794791	18824926	2	3	0	2
18794791	18843291	2	3	0	2
18848326	18851635	1	0	0	1
18851843	18852217	1	3	0	1
18851843	18853648	1	3	0	1
18852594	18853648	1	1	0	1
18852942	18853648	1	2	0	1
18853755	18854746	1	2	0	1
18853755	18855788	1	3	0	1
18855783	18856258	2	1	2	2
18855918	18856573	1	1	1	1
18856365	18857309	2	0	1	2
18857445	18858499	2	0	0	2
18857489	18858380	1	0	0	1
18873665	18875877	2	0	0	2
18875912	18876376	2	2	1	2
18876439	18878437	2	0	2	2
18878504	18883411	2	0	2	2
18883499	18886444	2	0	1	2
18886470	18886937	2	2	2	2
18886997	18894327	2	2	2	2
18906114	18906563	1	2	0	1
18906467	18906563	1	1	0	1
18906484	18906563	1	3	0	1
18906725	18909978	1	2	0	1
18906725	18910170	1	2	0	1
18907086	18910170	1	3	0	1
18907086	18910177	1	3	1	1
18908693	18910170	1	3	0	1
18910098	18910170	1	1	0	1
18910272	18910886	1	2	1	1
18911028	18911538	1	3	1	1
18911028	18939671	1	2	1	1
18913362	18913436	2	1	1	2
18913526	18916888	2	1	3	2
18916988	18918314	2	4	6	2
18918491	18919449	4	1	2	2
18919597	18919704	2	0	2	2
18919631	18919704	2	0	2	2
18919798	18921340	2	0	3	2
18921423	18922323	2	0	1	2
18922404	18922815	2	1	2	2
18922933	18923113	2	0	1	2
18922933	18925049	2	0	3	2
18923179	18925049	2	2	3	2
18925200	18925686	2	1	1	2
18925722	18930988	2	2	0	2
18925722	18936013	2	2	3	2
18931116	18934760	2	0	2	2
18931181	18936168	2	1	2	2
18931198	18936013	2	0	3	2
18931198	18936388	2	0	1	2
18936327	18936388	2	0	1	2
18936648	18937350	1	2	0	1
18937467	18939671	1	1	1	1
18939749	18946789	1	1	0	1
18939757	18946789	1	0	0	1
18945169	18946789	0	0	0	1
18970658	18985834	1	2	0	1
18970658	18987755	1	2	0	1
18970658	18990718	1	2	0	1
18970658	19014351	1	2	0	1
18980780	18981234	2	1	1	2
18986019	18987755	1	0	0	1
18987900	18988089	1	3	0	1
18987900	18990718	1	2	0	1
18988195	18989415	1	1	0	1
18988195	18989738	1	1	0	1
18988195	18990718	1	1	0	1
18989465	18989578	1	2	0	1
18989964	18990718	1	0	0	1
18990924	18991815	1	1	1	1
18992017	18994372	1	0	0	1
18992017	19002865	1	0	2	1
18992017	19014351	1	0	0	1
18992098	19012577	1	1	0	1
18998529	19002865	1	1	2	1
19002925	19005831	1	0	0	1
19002925	19005834	1	0	1	1
19005942	19014351	1	2	0	1
19012709	19014351	1	1	0	1
19014506	19014596	1	2	1	1
19014506	19017295	1	4	1	1
19014506	19030780	1	5	1	1
19021564	19022589	3	1	0	1
19030251	19030780	1	2	1	1
19031680	19031992	0	3	9	2
19032083	19032197	2	0	3	2
19032355	19032463	0	1	1	2
19032532	19032832	0	0	1	2
19032940	19033042	2	0	2	2
19033213	19033790	5	0	0	2
19033950	19034526	0	1	0	2
19039121	19041056	2	0	7	2
19041294	19041805	2	0	0	2
19041959	19048438	2	0	3	2
19048643	19056984	2	2	0	2
19056023	19056331	0	0	0	1
19057162	19060564	2	1	1	2
19057162	19063200	2	1	2	2
19060955	19063200	2	0	2	2
19063278	19064846	2	2	0	2
19065058	19065183	2	1	0	2
19065058	19065754	2	1	2	2
19065058	19068098	2	1	0	2
19065067	19068098	5	2	0	2
19065189	19068094	2	0	0	2
19068225	19089366	2	0	3	2
19068225	19122126	2	0	3	2
19089490	19122126	2	0	3	2
19121952	19124344	1	2	0	1
19125292	19125667	2	2	2	2
19125841	19128091	2	0	2	2
19134475	19135058	2	0	4	2
19135175	19137321	2	0	2	2
19137432	19138213	2	3	1	2
19137432	19138301	2	3	2	2
19138317	19139157	2	0	4	2
19138479	19139157	2	1	3	2
19139292	19139610	2	2	1	2
19139729	19139853	2	0	2	2
19140024	19142536	2	1	1	2
19142633	19142724	2	0	0	2
19142894	19144055	2	1	0	2
19142894	19144122	2	1	0	2
19142894	19144504	2	1	2	2
19149095	19149661	2	2	2	2
19149916	19150023	2	1	1	2
19176244	19176419	2	0	0	2
19176494	19176576	2	1	2	2
19176693	19176844	2	1	2	2
19176950	19177118	2	1	2	2
19177204	19177725	2	3	2	2
19177865	19177940	2	2	3	2
19178041	19178131	2	1	1	2
19178240	19178385	2	1	1	2
19178240	19178578	2	1	4	2
19179969	19180197	2	1	0	2
19180238	19180729	2	0	1	2
19180806	19183388	2	2	2	2
19183611	19184394	2	1	2	2
19183611	19187556	2	1	2	2
19183611	19187979	2	1	3	2
19183611	19191302	2	1	2	2
19184536	19187556	2	1	2	2
19187728	19187979	2	1	2	2
19188091	19191302	2	1	2	2
19191435	19196264	2	2	2	2
19196415	19196487	2	2	2	2
19196656	19199732	2	1	2	2
19196889	19199606	1	0	1	1
19199841	19201327	2	3	2	2
19199841	19201389	2	3	1	2
19201493	19207516	2	2	0	2
19201493	19208152	2	2	2	2
19201493	19208920	2	2	0	2
19208311	19208920	2	0	0	2
19209114	19210324	2	2	2	2
19210509	19216109	2	1	3	2
19216256	19219883	2	3	5	2
19220007	19221375	2	3	2	2
19221611	19221949	2	1	2	2
19222093	19222682	2	2	2	2
19222809	19223889	2	1	2	2
19224054	19225451	2	1	2	2
19224054	19226217	2	1	2	2
19225633	19226217	2	0	2	2
19226383	19229836	2	2	2	2
19229975	19232474	2	0	3	2
19232598	19233164	2	2	2	2
19233318	19233420	2	0	2	2
19233622	19234507	2	1	2	2
19234706	19235694	2	2	4	2
19235869	19239273	2	0	2	2
19239388	19242773	2	0	2	2
19242936	19253957	2	0	2	2
19254227	19257803	2	0	2	2
19254227	19275621	2	0	2	2
19257867	19275621	2	2	2	2
19275830	19291598	2	0	2	2
19292330	19328396	1	2	2	1
19331556	19351356	2	1	1	2
19351446	19353354	2	1	2	2
19353519	19353994	2	0	0	2
19354118	19355758	2	1	1	2
19354118	19356228	2	1	3	2
19355865	19356228	2	1	3	2
19356288	19356888	2	1	1	2
19356288	19375629	2	1	2	2
19357051	19359334	2	0	1	2
19359484	19361235	2	2	5	2
19361341	19361725	2	0	5	2
19361931	19375629	2	2	2	2
19375792	19377867	2	0	3	2
19378066	19383618	2	1	1	2
19383705	19385519	2	0	2	2
19385736	19387709	2	0	2	2
19387816	19388482	2	1	1	2
19388554	19392099	2	0	1	2
19392214	19394340	2	0	1	2
19394509	19396785	2	0	2	2
19396947	19397990	2	0	3	2
19398087	19405784	2	0	1	2
19405880	19407182	2	3	0	2
19407274	19408481	2	0	2	2
19408593	19410714	2	1	2	2
19410778	19430089	2	1	3	2
19410778	19431438	2	1	1	2
19410778	19447376	2	1	4	2
19432607	19433263	1	1	1	1
19432859	19433263	1	0	1	1
19433348	19434734	1	2	0	1
19434894	19435636	1	2	0	1
19441694	19447376	2	4	3	2
19444390	19447376	2	0	3	2
19447545	19447663	2	0	4	2
19448325	19448440	1	2	1	1
19450744	19451876	2	1	2	2
19450744	19454747	2	1	2	2
19450744	19454800	2	1	1	2
19452000	19454800	2	1	1	2
19454830	19455678	2	0	2	2
19455768	19456585	2	1	0	2
19456634	19456851	2	1	0	2
19456918	19458069	2	3	0	2
19458139	19465200	2	0	2	2
19465274	19467871	2	0	0	2
19468003	19471685	2	0	1	2
19468003	19479081	2	0	1	2
19471808	19475066	2	1	0	2
19471808	19475468	2	1	0	2
19471808	19479081	2	1	1	2
19475100	19475468	2	0	0	2
19475100	19475494	2	0	4	2
19475602	19478761	2	0	0	2
19475602	19478823	2	0	2	2
19475602	19479081	2	0	1	2
19479571	19479824	1	1	0	1
19479571	19480156	1	1	0	1
19480019	19480156	1	2	0	1
19480217	19480684	1	4	1	1
19480217	19480951	1	3	1	1
19480779	19480951	1	1	1	1
19481045	19482688	1	3	0	1
19481045	19483860	1	2	0	1
19482827	19483860	1	2	0	1
19484005	19494325	1	2	1	1
19494382	19494472	1	2	1	1
19494382	19494505	1	2	0	1
19494382	19495979	1	2	0	1
19494602	19495979	1	3	0	1
19496029	19497384	1	1	0	1
19497447	19499099	1	1	2	1
19499151	19505360	1	0	0	1
19505481	19507384	1	0	0	1
19507517	19507764	1	1	0	1
19507864	19508528	1	1	1	1
19508691	19514747	1	3	1	1
19508691	19516525	1	2	0	1
19514887	19514963	1	2	1	1
19515048	19516525	1	1	0	1
19516645	19516779	1	0	1	1
19516645	19516812	1	0	0	1
19516645	19516815	1	0	0	1
19516893	19518842	1	4	0	1
19518909	19520479	1	1	0	1
19521033	19522705	2	1	1	2
19524542	19525153	2	0	2	2
19524542	19526515	2	0	2	2
19631127	19631718	0	0	0	2
