chr22	16808084	16825290	-	71
chr22	16828061	16828541	+	72,73
chr22	16844526	16844864	+	75
chr22	16845077	16845918	+	75
chr22	16846082	16846304	+	75
chr22	16869627	16870775	+	78
chr22	16904517	16904640	-	82
chr22	16914551	16914930	-	83
chr22	16921754	16922124	-	84
chr22	16926198	16926377	-	85
chr22	16933826	16933948	-	86
chr22	16954091	16955793	+	87
chr22	16955858	16956216	+	87
chr22	16962877	16963724	-	88
chr22	16963830	16964765	-	88
chr22	16964863	16965177	-	88
chr22	16965269	16966099	-	88
chr22	16966184	16968297	-	88
chr22	16966365	16968297	-	88
chr22	16967446	16968297	-	88
chr22	16967482	16968297	-	88
chr22	16968384	16969612	-	88
chr22	16968384	16969942	-	88
chr22	16968384	16987959	-	88
chr22	16968384	16991872	-	88
chr22	16970194	16987959	-	88
chr22	16988117	16991872	-	88
chr22	16988168	16991872	-	88
chr22	16992177	17007940	-	88
chr22	17022043	17022348	-	90
chr22	17037345	17044872	+	91
chr22	17045001	17046345	+	92
chr22	17045001	17047323	+	91
chr22	17046445	17047323	+	92
chr22	17047427	17056376	+	91
chr22	17047427	17057072	+	91
chr22	17047427	17060594	+	91
chr22	17047431	17058014	+	91
chr22	17085230	17097061	+	95
chr22	17085230	17097796	+	95
chr22	17097087	17097796	+	95
chr22	17097087	17097855	+	95
chr22	17097944	17098774	+	95
chr22	17098888	17099149	+	95
chr22	17098888	17100354	+	95
chr22	17098888	17101995	+	95
chr22	17100482	17101995	+	95
chr22	17102044	17102138	+	95
chr22	17102303	17103493	+	95
chr22	17103578	17104725	+	95
chr22	17104811	17105590	+	95
chr22	17105603	17105852	+	95
chr22	17105603	17107726	+	95
chr22	17105955	17107726	+	95
chr22	17107769	17108306	+	95
chr22	17120144	17121251	-	97
chr22	17122040	17122568	+	98
chr22	17122040	17124654	+	98
chr22	17122345	17124654	+	98
chr22	17122739	17124654	+	98
chr22	17124772	17130361	+	98
chr22	17130485	17131614	+	98
chr22	17130485	17131862	+	98
chr22	17138358	17138549	-	99
chr22	17138358	17141058	-	99
chr22	17138739	17141058	-	99
chr22	17141234	17141392	-	99
chr22	17141234	17143097	-	99
chr22	17143132	17145023	-	99
chr22	17143132	17159125	-	99
chr22	17145118	17148447	-	99
chr22	17148561	17149541	-	99
chr22	17148561	17158456	-	99
chr22	17149746	17158456	-	99
chr22	17149746	17159125	-	99
chr22	17149746	17165208	-	99
chr22	17159475	17165268	+	100
chr22	17159552	17165268	+	100
chr22	17159838	17165268	+	100
chr22	17179279	17181486	-	101
chr22	17179761	17181486	-	101
chr22	17180487	17181486	-	101
chr22	17181577	17181819	-	101
chr22	17182023	17182603	-	101
chr22	17182741	17188338	-	101
chr22	17182762	17188338	-	101
chr22	17188448	17189941	-	101
chr22	17188448	17191682	-	101
chr22	17190033	17191682	-	101
chr22	17191811	17198598	-	101
chr22	17191811	17199162	-	101
chr22	17191811	17199548	-	101
chr22	17191811	17203562	-	101
chr22	17199280	17199548	-	101
chr22	17203774	17203853	-	101
chr22	17203774	17207070	-	101
chr22	17203890	17207070	-	101
chr22	17207291	17209355	-	101
chr22	17207291	17219355	-	101
chr22	17209599	17219355	-	101
chr22	17209599	17221726	-	101
chr22	17209686	17221726	-	101
chr22	17209691	17219355	-	101
chr22	17209724	17212002	-	101
chr22	17209724	17219355	-	101
chr22	17209724	17221726	-	101
chr22	17209724	17258167	-	101
chr22	17209752	17219355	-	101
chr22	17212579	17219355	-	101
chr22	17212579	17221726	-	101
chr22	17213757	17214063	+	103
chr22	17222102	17230162	-	101
chr22	17222102	17256267	-	101
chr22	17256879	17258163	-	101
chr22	17258307	17260789	-	104
chr22	17261046	17266522	-	104
chr22	17360024	17477587	+	107
chr22	17369910	17477587	+	107
chr22	17428541	17477587	+	107
chr22	17477160	17477587	+	107
chr22	17477683	17497402	+	107
chr22	17497587	17499409	+	107
chr22	17499550	17500630	+	107
chr22	17500736	17503081	+	107
chr22	17503132	17504846	+	107
chr22	17505017	17511812	+	107
chr22	17511897	17524117	+	107
chr22	17522528	17527332	-	111
chr22	17524272	17537102	+	107
chr22	17524328	17534743	+	107
chr22	17527451	17529857	-	111
chr22	17529892	17542880	-	111
chr22	17534748	17537102	+	107
chr22	17537233	17538519	+	107
chr22	17538558	17538639	+	107
chr22	17538732	17538992	+	107
chr22	17539120	17540411	+	107
chr22	17540801	17541838	+	107
chr22	17541968	17542156	+	107
chr22	17542989	17545926	-	111
chr22	17543004	17548147	+	107
chr22	17543004	17548150	+	107
chr22	17546052	17569977	-	111
chr22	17549565	17550242	+	107
chr22	17549565	17552030	+	107
chr22	17550410	17552030	+	107
chr22	17552143	17552834	+	107
chr22	17563714	17569923	+	112
chr22	17563714	17579744	+	112
chr22	17569797	17569923	+	112
chr22	17569987	17579744	+	112
chr22	17579965	17581036	+	112
chr22	17580332	17581333	-	113
chr22	17581160	17581357	+	112
chr22	17581414	17582562	+	112
chr22	17581549	17582250	-	113
chr22	17581549	17585264	-	113
chr22	17582373	17587866	-	113
chr22	17582654	17583415	+	112
chr22	17583535	17587135	+	112
chr22	17585387	17587866	-	113
chr22	17587302	17587924	+	112
chr22	17588080	17589589	+	112
chr22	17589666	17590094	+	112
chr22	17592737	17594528	-	114
chr22	17594617	17598193	-	114
chr22	17598289	17600026	-	114
chr22	17600096	17601091	-	114
chr22	17600096	17612811	-	114
chr22	17601182	17612811	-	114
chr22	17612879	17613210	-	114
chr22	17613321	17619033	-	114
chr22	17613321	17619460	-	114
chr22	17613321	17628602	-	114
chr22	17619128	17619460	-	114
chr22	17619527	17628602	-	114
chr22	17628907	17638101	+	115
chr22	17629006	17638101	+	115
chr22	17638701	17655661	+	115
chr22	17638887	17655661	+	115
chr22	17638887	17683213	+	115
chr22	17655833	17683213	+	115
chr22	17655833	17702242	+	115
chr22	17683322	17688985	+	115
chr22	17683322	17696140	+	115
chr22	17683322	17702242	+	115
chr22	17683322	17726676	+	115
chr22	17689143	17692355	+	115
chr22	17689143	17696140	+	115
chr22	17689143	17702242	+	115
chr22	17689143	17726676	+	115
chr22	17696211	17702242	+	115
chr22	17696211	17726676	+	115
chr22	17702387	17726676	+	115
chr22	17706826	17726676	+	115
chr22	17735592	17738016	-	116
chr22	17738230	17739348	-	116
chr22	17739489	17740081	-	116
chr22	17739489	17743802	-	116
chr22	17739489	17750104	-	116
chr22	17739489	17774380	-	116
chr22	17740177	17743802	-	116
chr22	17744014	17750104	-	116
chr22	17744014	17774380	-	116
chr22	17744014	17774692	-	116
chr22	17750175	17773609	-	116
chr22	17750175	17774380	-	116
chr22	17750175	17774639	-	116
chr22	17790917	17790997	-	119,120
chr22	17791072	17791201	-	119,120
chr22	17791302	17793728	-	119
chr22	17791302	17803810	-	119
chr22	17791302	17808843	-	119,120
chr22	17793795	17808843	-	119
chr22	17801137	17801459	+	121
chr22	17803862	17808843	-	119
chr22	17808938	17810702	-	119,120
chr22	17810814	17812506	-	119
chr22	17810814	17816689	-	119
chr22	17812558	17816689	-	119
chr22	17816785	17817310	-	119
chr22	17819130	17821426	-	119
chr22	17821510	17822029	-	119
chr22	17822171	17822946	-	119
chr22	17823061	17826453	-	119
chr22	17823061	17827643	-	119
chr22	17823061	17831853	-	119
chr22	17826517	17831853	-	119
chr22	17827782	17830066	-	119
chr22	17827782	17831853	-	119
chr22	17830155	17831853	-	119
chr22	17832108	17841821	-	119
chr22	17834550	17841821	-	119
chr22	17842018	17864898	-	119
chr22	17864987	17865923	-	119
chr22	17866013	17871836	-	119
chr22	17872024	17872746	-	119
chr22	17872024	17875210	-	119
chr22	17872024	17876407	-	119
chr22	17872024	17884274	-	119
chr22	17872024	17885877	-	119
chr22	17872855	17875446	-	119
chr22	17875327	17876407	-	119
chr22	17875555	17879345	-	119
chr22	17879403	17881204	-	119
chr22	17881304	17885877	-	119
chr22	17884359	17885877	-	119
chr22	17886052	17887169	-	119
chr22	17887233	17887322	-	119
chr22	17887436	17889033	-	119
chr22	17889231	17891484	-	119
chr22	17891633	17893807	-	119
chr22	17893905	17895283	-	119
chr22	17895411	17896245	-	119
chr22	17896362	17896723	-	119
chr22	17896982	17899447	-	119
chr22	17896982	17900841	-	119
chr22	17899549	17900841	-	119
chr22	17900998	17901877	-	119
chr22	17901980	17902630	-	119
chr22	17902748	17904631	-	119
chr22	17904840	17906548	-	119
chr22	17906887	18001088	-	119
chr22	17906887	18001392	-	119
chr22	17906887	18024280	-	119
chr22	17983288	17983341	-	123
chr22	18006616	18007161	-	124
chr22	18019412	18019735	+	125
chr22	18019802	18020113	+	125
chr22	18029555	18035759	+	126
chr22	18077063	18077528	-	127
chr22	18078048	18078295	+	128,129
chr22	18078607	18079873	+	128,129
chr22	18080015	18083436	+	128,129
chr22	18083733	18085111	+	128,129
chr22	18083733	18087971	+	128
chr22	18085259	18087971	+	128
chr22	18085259	18121478	+	129
chr22	18102795	18103456	-	132
chr22	18110577	18121478	+	133
chr22	18110840	18121478	+	133
chr22	18110869	18121478	+	133
chr22	18113862	18121478	+	133
chr22	18121702	18124155	+	129,133
chr22	18124305	18126353	+	129,133
chr22	18127035	18130842	+	129,133
chr22	18127035	18145655	+	133
chr22	18131007	18140027	+	133
chr22	18131007	18145655	+	133
chr22	18150223	18157557	+	135
chr22	18157821	18160171	+	135
chr22	18160269	18161789	+	135
chr22	18161936	18167254	+	135
chr22	18167335	18167889	+	135
chr22	18168037	18169843	+	135
chr22	18169940	18170752	+	135
chr22	18169940	18173149	+	135
chr22	18170921	18171933	+	135
chr22	18170921	18173149	+	135
chr22	18173282	18173792	+	135
chr22	18173843	18176771	+	135
chr22	18178466	18183109	-	136
chr22	18184067	18188622	-	136
chr22	18188657	18189121	-	136
chr22	18189184	18191182	-	136
chr22	18191249	18196156	-	136
chr22	18196244	18199189	-	136
chr22	18199215	18199682	-	136
chr22	18199742	18205774	-	136
chr22	18340317	18340839	+	137
chr22	18340977	18344491	+	137
chr22	18344680	18344911	+	137
chr22	18345039	18345140	+	137
chr22	18345254	18345334	+	137
chr22	18345449	18345752	+	137
chr22	18350515	18360563	+	138
chr22	18362258	18366900	-	139
chr22	18367056	18367517	-	139
chr22	18367559	18367784	-	139
chr22	18367858	18368390	-	139
chr22	18367858	18372922	-	139
chr22	18370714	18372922	-	139
chr22	18372957	18373421	-	139
chr22	18373484	18375483	-	139
chr22	18374222	18375430	+	140
chr22	18375550	18380455	-	139
chr22	18380543	18383486	-	139
chr22	18383512	18383979	-	139
chr22	18384039	18386385	-	139
chr22	18384039	18389908	-	139
chr22	18389968	18390818	-	139
chr22	18422348	18424976	+	142
chr22	18425036	18425503	+	142
chr22	18425529	18428474	+	142
chr22	18428562	18487138	+	142
chr22	18487205	18489204	+	142
chr22	18487258	18488466	-	143
chr22	18488584	18491142	-	143
chr22	18489267	18489731	+	142
chr22	18489766	18491985	+	142
chr22	18494027	18494559	+	142
chr22	18494633	18494858	+	142
chr22	18494900	18495361	+	142
chr22	18495517	18500155	+	142
chr22	18501850	18511885	-	144
chr22	18516648	18516951	-	145
chr22	18517066	18517146	-	145
chr22	18517260	18517361	-	145
chr22	18517490	18517721	-	145
chr22	18517932	18518062	-	145
chr22	18528277	18528558	+	148
chr22	18528683	18528816	+	148
chr22	18528868	18529018	+	148
chr22	18529094	18529440	+	148
chr22	18529498	18529605	+	148
chr22	18529690	18529791	+	148
chr22	18529725	18529935	+	148
chr22	18529857	18529935	+	148
chr22	18530009	18530155	+	148
chr22	18530197	18530254	+	148
chr22	18534054	18535244	-	149,150
chr22	18535329	18535858	-	149,150
chr22	18535949	18536649	-	149,150
chr22	18536809	18537291	-	149
chr22	18536809	18537294	-	150
chr22	18537413	18538432	-	149,150
chr22	18538559	18538639	-	149,150
chr22	18538745	18539227	-	149,150
chr22	18539338	18540401	-	149,150
chr22	18540473	18540572	-	149,150
chr22	18540646	18543666	-	149,150
chr22	18543738	18544651	-	149,150
chr22	18544782	18547245	-	149,150
chr22	18547374	18548010	-	149,150
chr22	18547422	18548010	-	149
chr22	18548119	18548317	-	149,150
chr22	18548470	18548669	-	149,150
chr22	18548828	18552472	-	149
chr22	18552574	18574574	-	149
chr22	18552574	18577772	-	149
chr22	18623512	18623975	-	155
chr22	18624140	18624627	-	155
chr22	18624773	18625013	-	155
chr22	18636806	18636911	-	157
chr22	18636981	18637323	-	157
chr22	18637389	18637491	-	157
chr22	18637663	18638237	-	157
chr22	18734055	18736031	+	160
chr22	18736091	18736558	+	160
chr22	18736584	18739529	+	160
chr22	18739617	18744509	+	160
chr22	18744576	18746573	+	160
chr22	18746636	18747100	+	160
chr22	18747135	18751868	+	160
chr22	18752826	18757466	+	160
chr22	18773969	18774272	-	161,162
chr22	18774387	18774467	-	161,162
chr22	18774581	18774682	-	161,162
chr22	18774810	18775041	-	161,162
chr22	18775233	18778729	-	162
chr22	18775252	18778729	-	161
chr22	18778867	18779389	-	161,162
chr22	18779540	18781588	-	161,162
chr22	18781747	18782138	-	161,162
chr22	18782332	18787530	-	162
chr22	18782332	18791058	-	161
chr22	18787618	18787744	-	162
chr22	18787880	18791058	-	162
chr22	18791227	18791772	-	161
chr22	18791850	18791967	-	161
chr22	18792055	18792261	-	161
chr22	18792334	18794412	-	161
chr22	18794792	18805428	-	161
chr22	18794792	18824927	-	161
chr22	18794792	18843292	-	161
chr22	18848327	18851636	+	165
chr22	18851844	18852218	+	165
chr22	18851844	18853649	+	165
chr22	18852595	18853649	+	165
chr22	18852943	18853649	+	165
chr22	18853756	18854747	+	165
chr22	18853756	18855789	+	165
chr22	18855784	18856259	-	166
chr22	18855919	18856574	+	165
chr22	18856366	18857310	-	166
chr22	18857446	18858500	-	166
chr22	18857490	18858381	+	165
chr22	18873666	18875878	-	167
chr22	18875913	18876377	-	167
chr22	18876440	18878438	-	167
chr22	18878505	18883412	-	167
chr22	18883500	18886445	-	167
chr22	18886471	18886938	-	167
chr22	18886998	18894328	-	167
chr22	18906115	18906564	+	169
chr22	18906468	18906564	+	169
chr22	18906485	18906564	+	169,170
chr22	18906726	18909979	+	169
chr22	18906726	18910171	+	169,170
chr22	18907087	18910171	+	169
chr22	18907087	18910178	+	169
chr22	18908694	18910171	+	169
chr22	18910099	18910171	+	169
chr22	18910273	18910887	+	169,170
chr22	18911029	18911539	+	169
chr22	18911029	18939672	+	170
chr22	18913363	18913437	-	171
chr22	18913527	18916889	-	171
chr22	18916989	18918315	-	171
chr22	18918492	18919450	-	171
chr22	18919598	18919705	-	171
chr22	18919632	18919705	-	171
chr22	18919799	18921341	-	171
chr22	18921424	18922324	-	171
chr22	18922405	18922816	-	171
chr22	18922934	18923114	-	171
chr22	18922934	18925050	-	171
chr22	18923180	18925050	-	171
chr22	18925201	18925687	-	171
chr22	18925723	18930989	-	171
chr22	18925723	18936014	-	171
chr22	18931117	18934761	-	171
chr22	18931182	18936169	-	171
chr22	18931199	18936014	-	171
chr22	18931199	18936389	-	171
chr22	18936328	18936389	-	171
chr22	18936649	18937351	+	172
chr22	18937468	18939672	+	172
chr22	18939750	18946790	+	170,172
chr22	18939758	18946790	+	172
chr22	18945170	18946790	+	172
chr22	18970659	18985835	+	174
chr22	18970659	18987756	+	174
chr22	18970659	18990719	+	174
chr22	18970659	19014352	+	174
chr22	18980781	18981235	-	175
chr22	18986020	18987756	+	174,176
chr22	18987901	18988090	+	174
chr22	18987901	18990719	+	174,176
chr22	18988196	18989416	+	174
chr22	18988196	18989739	+	174
chr22	18988196	18990719	+	174
chr22	18989466	18989579	+	174
chr22	18989965	18990719	+	174
chr22	18990925	18991816	+	174,176
chr22	18992018	18994373	+	176
chr22	18992018	19002866	+	174
chr22	18992018	19014352	+	174
chr22	18992099	19012578	+	174
chr22	18998530	19002866	+	174
chr22	19002926	19005832	+	174
chr22	19002926	19005835	+	174
chr22	19005943	19014352	+	174
chr22	19012710	19014352	+	174
chr22	19014507	19014597	+	174
chr22	19014507	19017296	+	174
chr22	19014507	19030781	+	174
chr22	19021565	19022590	+	174
chr22	19030252	19030781	+	180
chr22	19031684	19031996	-	181
chr22	19032084	19032198	-	181
chr22	19032357	19032465	-	181
chr22	19032533	19032833	-	181
chr22	19032941	19033043	-	181
chr22	19033214	19033791	-	181
chr22	19033952	19034528	-	181
chr22	19039122	19041057	-	182
chr22	19041295	19041806	-	182
chr22	19041960	19048439	-	182
chr22	19048644	19056985	-	182
chr22	19056024	19056332	+	185
chr22	19057163	19060565	-	182
chr22	19057163	19063201	-	182
chr22	19060956	19063201	-	182
chr22	19063279	19064847	-	182
chr22	19065059	19065184	-	182
chr22	19065059	19065755	-	182
chr22	19065059	19068099	-	182
chr22	19065068	19068099	-	182
chr22	19065190	19068095	-	182
chr22	19068226	19089367	-	182
chr22	19068226	19122127	-	182
chr22	19089491	19122127	-	182
chr22	19121953	19124345	+	187
chr22	19125293	19125668	-	188
chr22	19125842	19128092	-	188
chr22	19134476	19135059	-	190
chr22	19135176	19137322	-	190
chr22	19137433	19138214	-	190
chr22	19137433	19138302	-	190
chr22	19138318	19139158	-	190
chr22	19138480	19139158	-	190
chr22	19139293	19139611	-	190
chr22	19139730	19139854	-	190
chr22	19140025	19142537	-	190
chr22	19142634	19142725	-	190
chr22	19142895	19144056	-	190
chr22	19142895	19144123	-	190
chr22	19142895	19144505	-	190
chr22	19149096	19149662	-	192
chr22	19149917	19150024	-	192
chr22	19176245	19176420	-	195
chr22	19176495	19176577	-	195
chr22	19176694	19176845	-	195
chr22	19176951	19177119	-	195
chr22	19177205	19177726	-	195
chr22	19177866	19177941	-	195
chr22	19178042	19178132	-	195
chr22	19178241	19178386	-	195
chr22	19178241	19178579	-	195
chr22	19179970	19180198	-	196
chr22	19180239	19180730	-	196
chr22	19180807	19183389	-	196
chr22	19183612	19184395	-	196
chr22	19183612	19187557	-	196
chr22	19183612	19187980	-	196
chr22	19183612	19191303	-	196
chr22	19184537	19187557	-	196
chr22	19187729	19187980	-	196
chr22	19188092	19191303	-	196
chr22	19191436	19196265	-	196
chr22	19196416	19196488	-	196
chr22	19196657	19199733	-	196
chr22	19196890	19199607	+	197
chr22	19199842	19201328	-	196
chr22	19199842	19201390	-	196
chr22	19201494	19207517	-	196
chr22	19201494	19208153	-	196
chr22	19201494	19208921	-	196
chr22	19208312	19208921	-	196
chr22	19209115	19210325	-	196
chr22	19210510	19216110	-	196
chr22	19216257	19219884	-	196
chr22	19220008	19221376	-	196
chr22	19221612	19221950	-	196
chr22	19222094	19222683	-	196
chr22	19222810	19223890	-	196
chr22	19224055	19225452	-	196
chr22	19224055	19226218	-	196
chr22	19225634	19226218	-	196
chr22	19226384	19229837	-	196
chr22	19229976	19232475	-	196
chr22	19232599	19233165	-	196
chr22	19233319	19233421	-	196
chr22	19233623	19234508	-	196
chr22	19234707	19235695	-	196
chr22	19235870	19239274	-	196
chr22	19239389	19242774	-	196
chr22	19242937	19253958	-	196
chr22	19254228	19257804	-	196
chr22	19254228	19275622	-	196
chr22	19257868	19275622	-	196
chr22	19275831	19291599	-	196
chr22	19292331	19328397	+	201
chr22	19331557	19351357	-	202
chr22	19351447	19353355	-	202,203
chr22	19353520	19353995	-	202,203
chr22	19354119	19355759	-	202
chr22	19354119	19356229	-	203
chr22	19355866	19356229	-	202
chr22	19356289	19356889	-	202,203
chr22	19356289	19375630	-	202
chr22	19357052	19359335	-	202,203
chr22	19359485	19361236	-	202,203
chr22	19361342	19361726	-	202,203
chr22	19361932	19375630	-	202,203
chr22	19375793	19377868	-	202,203
chr22	19378067	19383619	-	202,203
chr22	19383706	19385520	-	202,203
chr22	19385737	19387710	-	202,203
chr22	19387817	19388483	-	202,203
chr22	19388555	19392100	-	202,203
chr22	19392215	19394341	-	202,203
chr22	19394510	19396786	-	202,203
chr22	19396948	19397991	-	202,203
chr22	19398088	19405785	-	202,203
chr22	19405881	19407183	-	202,203
chr22	19407275	19408482	-	202,203
chr22	19408594	19410715	-	202,203
chr22	19410779	19430090	-	202
chr22	19410779	19431439	-	202
chr22	19410779	19447377	-	202,203
chr22	19432608	19433264	+	205
chr22	19432860	19433264	+	205
chr22	19433349	19434735	+	205
chr22	19434895	19435637	+	205
chr22	19441695	19447377	-	203
chr22	19444391	19447377	-	203
chr22	19447546	19447664	-	203
chr22	19448326	19448441	+	206
chr22	19450745	19451877	-	207
chr22	19450745	19454748	-	207
chr22	19450745	19454801	-	207
chr22	19452001	19454801	-	207
chr22	19454831	19455679	-	207
chr22	19455769	19456586	-	207
chr22	19456635	19456852	-	207
chr22	19456919	19458070	-	207
chr22	19458140	19465201	-	207
chr22	19465275	19467872	-	207
chr22	19468004	19471686	-	207
chr22	19468004	19479082	-	207
chr22	19471809	19475067	-	207
chr22	19471809	19475469	-	207
chr22	19471809	19479082	-	207
chr22	19475101	19475469	-	207
chr22	19475101	19475495	-	207
chr22	19475603	19478762	-	207
chr22	19475603	19478824	-	207
chr22	19475603	19479082	-	207
chr22	19479572	19479825	+	210
chr22	19479572	19480157	+	210
chr22	19480020	19480157	+	210
chr22	19480218	19480685	+	210
chr22	19480218	19480952	+	210
chr22	19480780	19480952	+	210
chr22	19481046	19482689	+	210
chr22	19481046	19483861	+	210
chr22	19482828	19483861	+	210
chr22	19484006	19494326	+	210
chr22	19494383	19494473	+	210
chr22	19494383	19494506	+	210
chr22	19494383	19495980	+	210
chr22	19494603	19495980	+	210
chr22	19496030	19497385	+	210
chr22	19497448	19499100	+	210
chr22	19499152	19505361	+	210
chr22	19505482	19507385	+	210
chr22	19507518	19507765	+	210
chr22	19507865	19508529	+	210
chr22	19508692	19514748	+	210
chr22	19508692	19516526	+	210
chr22	19514888	19514964	+	210
chr22	19515049	19516526	+	210
